"var","skew","curtosis","entropy","class"
-0.38388,0.818048788808605,-0.440787324525827,-0.621359133804087,"'1'"
3.0333,8.01656486277186,-2.24824274987093,-1.0942596810028,"'0'"
4.2188,9.28376042396004,-4.35579909822761,-4.44934861953277,"'0'"
-2.7769,10.6099392608638,-1.54114355929203,-5.6638995433238,"'0'"
-1.3066,9.96466510864463,-0.773554883660666,-2.98193031619793,"'0'"
-0.30432,1.88502437132016,-2.14849027373989,-0.505212069953912,"'1'"
-1.48,10.9566283477852,4.02709250370091,-4.21940298823044,"'0'"
-0.50816,1.3338832160236,-1.30487954994296,-1.13460991255321,"'1'"
3.6575,1.41825494912237,1.45562022111375,1.21376525824872,"'0'"
-1.7697,-6.16078215361279,5.62115359667072,0.660313990580467,"'1'"
6.0919,3.03350608668615,-1.18106378472715,1.33325898913859,"'0'"
-3.7244,-9.60156495077017,10.7143897338198,-0.622809637332881,"'1'"
-0.38214,0.540873402867527,-0.834444183096256,-0.164384653781987,"'1'"
-0.12196,-4.47052214088412,3.64007809944414,0.403488492069444,"'1'"
1.3754,8.70646100228074,-1.27818187188094,-1.65749330763525,"'0'"
-1.3931,-5.69153521598517,3.6307398245919,0.549935457832449,"'1'"
0.11592,2.59948033791556,-2.53679969409519,-1.17808246994695,"'1'"
4.3398,9.04752974304736,-4.69825936585061,-1.60822845920508,"'0'"
3.946,10.3137778988799,-3.8163334575322,-4.76752845410761,"'0'"
3.7522,1.78957166062547,-0.711141267664943,0.523891607319011,"'0'"
-1.3274,10.2865070397616,-1.08446704283867,-5.23372561153703,"'0'"
2.5503,3.27331360649873,1.91131376570074,-0.0784600771626647,"'0'"
3.482,8.7739792922978,-2.74663376535063,-1.10027305602621,"'0'"
0.96708,2.90968927607723,3.37194874430696,-0.0528400598450363,"'0'"
5.7823,9.41803341022897,-2.85678425253989,-1.32921358314995,"'0'"
2.6799,3.69333485489341,0.521504908667779,-0.541523269811013,"'0'"
2.8237,8.60211572304361,-0.715692402536794,-2.35742930524934,"'0'"
-1.005,9.69064285729403,-0.939841298650829,-5.58444841446065,"'0'"
4.1195,0.192327250695425,1.85404079107603,1.39483720212257,"'0'"
-1.5572,-7.35883882939429,7.45430328955888,0.31928344571224,"'1'"
-2.2804,-7.21580775560018,6.51539548313902,-0.491231762461309,"'1'"
-0.94255,10.0826951396491,-0.649657810274961,-3.22548735870284,"'0'"
0.74521,1.46226696568925,-2.7349525372054,-0.385504344105138,"'1'"
-2.41,0.300743416175717,1.90890912824906,0.556327449614492,"'1'"
2.4673,7.48808734484091,-0.5361963030491,-2.65098442685342,"'0'"
-0.21394,8.36965698583313,-0.284843159529825,-4.24650547359693,"'0'"
3.8962,9.74577166741763,-2.00105407348143,-1.60499579655166,"'0'"
-0.2062,-0.760479135743651,1.56179254783275,0.638079870625825,"'1'"
-2.5724,-6.4741645758301,6.49168943389813,-0.212323698158297,"'1'"
5.2032,0.899815045363977,1.39273198382135,1.61672200489196,"'0'"
1.7317,3.63526102278775,-0.859300545339305,-0.629802368880301,"'0'"
1.3087,3.32019948264714,-2.30167064373556,-3.52364506966909,"'1'"
-1.6244,2.50086891441369,-0.695229984731681,-1.52160377799167,"'1'"
3.7818,1.2530141398102,1.41991893388243,1.13705589617895,"'0'"
-1.0802,2.4052987995045,-2.24352578683444,-0.792461947825266,"'1'"
-3.1423,-8.30380449883673,11.360637116135,-0.207159756982096,"'1'"
-1.7559,2.61652650694795,0.377376902316712,-0.0926951086977816,"'1'"
2.5817,2.8954825299469,1.10532983352086,-0.107828989299769,"'0'"
0.5706,7.82117914986798,1.41849797497464,-2.78566058423509,"'0'"
2.9233,8.22207698469829,-2.07734460097904,-1.06155132418131,"'0'"
-2.1802,11.5269571578098,2.49737447667622,-4.58406512795756,"'0'"
0.518,0.280496575346813,0.343600041388838,0.867368307734966,"'1'"
4.8451,8.12665634045852,-1.63637692075434,-0.94786127700078,"'0'"
-0.24811,0.814071365117401,-1.29677522670799,-0.148795610190914,"'1'"
6.8248,10.7447918091772,-4.6352681065904,-4.40449583640029,"'0'"
0.23874,7.62468125854346,0.270634168269175,-3.89963521418021,"'0'"
4.364,0.563107249467933,0.751336392697509,1.01751388295009,"'0'"
5.6084,9.5922280769879,-4.92095108504246,-2.9969304437033,"'0'"
-1.7322,-6.40235363762543,5.6447612896589,0.418883680608476,"'1'"
3.8999,10.2144078474086,-3.4136500659583,-4.40358988072612,"'0'"
0.5734,2.06600207903022,-2.2977841490916,-0.403507383169274,"'1'"
-2.7611,1.9624760453508,0.596398664007778,-0.915859266841985,"'1'"
-2.2501,2.00946782321463,-0.295784880698074,-1.58464631714139,"'1'"
2.0466,0.992557993752038,3.52246678044749,0.936196700437885,"'0'"
0.57461,1.79185470466907,-2.96944929712634,-0.00761028613657733,"'1'"
0.66018,3.61826682960322,-2.40680950585896,-1.15187881683678,"'1'"
-1.8356,10.494904598157,-0.828226860417947,-5.48002210037728,"'0'"
0.17346,-4.37738316423525,1.07280183619899,1.02080536858011,"'1'"
2.994,7.73441883117749,-0.901304777967714,-1.96935664016912,"'0'"
-3.7503,2.21334739615353,1.07250234735238,-1.35875827632257,"'1'"
1.3049,4.11126820001419,-4.11886515719285,-2.37488286798235,"'1'"
1.0117,-4.00491545812675,3.68131565595796,-0.487750767356978,"'0'"
4.1038,0.572112466430095,1.01967024666463,1.08248662751214,"'0'"
1.0135,8.27338491311995,-1.38481056601433,-2.34764503248097,"'0'"
-0.90784,-5.689124847003,3.93379839436819,0.759646655815602,"'1'"
-1.6952,-6.20950082019389,5.85504583291141,0.706775057103694,"'1'"
-0.26654,7.92226325419302,1.10039598982534,-3.70636818424009,"'0'"
-1.9177,-7.6340168225929,6.97723949076059,-1.05047011227271,"'1'"
-2.4473,-6.66781292365917,5.47176977530593,0.0721206715208023,"'1'"
4.1373,0.220707736689253,-0.0482106343997293,-3.72101853589628,"'0'"
-4.3967,3.5741141296521,0.196333808909077,-1.67079991907706,"'1'"
-0.2062,-0.415988446360806,0.737359934319326,0.817331859936311,"'1'"
3.6582,2.08604052011901,1.87273372026332,0.56840335075805,"'0'"
2.8561,8.80901608338573,-2.83150919404446,-0.762802277904715,"'0'"
4.6439,-4.19048340766224,3.8838487958516,0.687848516157025,"'0'"
4.988,1.16527302643388,-0.416074342999557,1.54818487746705,"'0'"
4.1665,8.50297116014355,-2.38615268907026,-0.906021904411156,"'0'"
-1.1859,-5.14005297266378,5.83832251157288,0.927266710897356,"'1'"
2.0153,1.05332932238484,4.01171154825179,0.806188920702271,"'0'"
1.1166,2.83148752891868,1.70619767983176,-0.150062975959111,"'0'"
-2.0659,1.36608312145771,-0.451031005365835,-1.32490192985743,"'1'"
1.4507,-4.51422474428672,5.67518861981892,-1.51518888249566,"'0'"
4.1197,-4.37987559698313,3.63109171588265,-0.19133454548665,"'0'"
3.9479,11.3536008705675,-3.52483103290728,-4.37146497694707,"'0'"
3.577,6.96898178316983,-1.85595948885745,0.0400297943319321,"'0'"
5.8782,4.36645708644144,-2.05994323143481,0.313288923804192,"'0'"
1.8533,7.43885812212143,0.887445084954639,-2.29260260135287,"'0'"
3.7798,0.732274755779507,1.45305321216698,1.23278420433776,"'0'"
0.26517,7.87388569629048,-0.334904720865929,-2.00246216517747,"'0'"
0.3223,1.69679357788041,-2.24608156433489,-0.654023748026864,"'1'"
4.3435,0.765242385886745,1.61212256207192,1.09782579810703,"'0'"
3.1541,7.75941592728668,-1.28790512334979,-2.13251383985141,"'0'"
-2.7083,-6.64503406680818,7.68462805556382,0.578919280245606,"'1'"
3.9294,1.75642592793927,1.48848942984711,1.01684134302898,"'0'"
0.87603,3.20248444303287,1.3690528613079,-0.393132637945098,"'0'"
-4.0025,6.75480200996447,0.0992170098434244,-6.06015400986116,"'0'"
-1.7344,9.8165486908938,-0.143347059094194,-5.10446224350375,"'0'"
-4.2859,3.3836805462764,0.862034714344425,-1.5479565383384,"'1'"
-3.8953,3.86632599845941,-0.223834631701409,-2.0183055918727,"'1'"
-0.4294,1.10338071312573,-1.18128795004605,-0.986489605332553,"'1'"
-1.6641,2.03917393098195,0.732569806078538,0.391642678881634,"'1'"
-0.77461,-5.11777964803161,5.1445228947478,0.921913726922872,"'1'"
3.359,8.60505962183043,-2.49047044119694,-0.886535682654063,"'0'"
3.966,10.1070949795457,-4.03705139674344,-4.27751272032776,"'0'"
-0.87874,1.80093005890452,-2.52598758153649,-0.905541704183093,"'1'"
-4.8426,3.73157682594529,1.12444194014431,-1.53637237776429,"'1'"
-1.2943,1.50695926061041,4.50051447497294,0.799967541067318,"'1'"
-7.0364,8.20242139665726,0.524553689629765,-3.02445209287366,"'1'"
0.0071249,-4.25696240631966,1.98925783895349,0.912936301949235,"'1'"
4.3239,-4.95805165032221,3.79391818696695,-0.579246026333728,"'0'"
3.8213,10.3650049347782,-4.40073814778303,-4.99961529067134,"'0'"
-0.014902,0.300079200192342,-0.671195733616506,0.48215695752427,"'1'"
2.093,-5.11195429947992,9.15887720394462,-1.52827571604518,"'0'"
1.7747,2.67020392047884,2.26625527063794,-0.127648196756647,"'0'"
0.040498,7.4679275968944,2.60825304965452,-2.14625531468742,"'0'"
0.94732,8.23260367260449,-1.49640767781534,-2.22351091829897,"'0'"
5.0429,0.47620368220153,0.638162404200681,1.58978013582386,"'0'"
4.6014,8.46725192611961,-1.9475053882949,-0.92216910586962,"'0'"
4.6361,-4.49872996548076,2.98030133634756,-0.148836647906188,"'0'"
-6.5235,8.22847822146204,0.814266771193644,-4.4431168987055,"'1'"
1.8205,6.81684986291353,0.298743544104076,-0.0222144505931853,"'0'"
1.6349,-4.71039757379844,7.45001406849301,-1.57965412933618,"'0'"
-1.8187,1.70902070199588,0.044802720372125,-1.39576733476699,"'1'"
-0.83535,1.84284403187676,-2.1803917641013,-3.63087735436138,"'1'"
-2.286,1.73871498181562,0.0565499186989859,-1.10989818562856,"'1'"
-6.3679,8.65493262481976,0.0232033391926241,-3.92242208830958,"'1'"
-2.0529,1.47353245151426,0.674346033960266,-0.0255503166754088,"'1'"
5.8519,4.25007021964057,-2.39715277103423,0.21865955611606,"'0'"
-2.7028,1.47042049376616,0.966954574541457,-0.072682048885499,"'1'"
-2.9821,2.25216977237871,0.607390090935756,-0.903921203759075,"'1'"
-3.3203,7.15241910538604,-0.711648648686729,-5.01866348569826,"'1'"
3.8481,0.314200890176191,1.559990906499,1.60889327162898,"'0'"
-0.1269,-0.697910384143385,1.12081059695005,0.779397727639985,"'1'"
-1.7549,10.6561851981051,-0.735739665321472,-2.45895814273912,"'0'"
3.9922,-4.36723451178455,3.50808088303031,0.493287174638903,"'0'"
2.6562,2.78508039250812,-1.03133829659225,-0.316351249168994,"'0'"
-0.10648,-0.792972748719775,1.8067362691482,1.30367084205602,"'1'"
-1.5681,0.560863044923701,2.08462832730435,0.0709919096457883,"'1'"
2.7161,-4.41204018496524,4.48652904027806,-0.42868969449351,"'0'"
-1.0112,9.74791708373551,-1.30910183052845,-1.9686828335364,"'0'"
2.1752,2.59432410272744,1.8084665091961,-0.283759948895485,"'0'"
-0.33729,3.01679960770436,-2.39685095056845,-2.10891367803478,"'1'"
4.0215,9.69654656750705,-3.9199013982212,-3.99504195157324,"'0'"
-0.53966,8.31979824499268,-0.571910516345928,-2.30350339190569,"'0'"
4.9264,1.3420719777854,-0.0746444870470311,1.2310807783406,"'0'"
3.9362,-3.97044905958494,2.71303401200344,-0.106241710816136,"'0'"
-1.1005,1.40345840210742,0.730023428812614,-0.0204648743915267,"'1'"
0.0096613,7.20706786488027,0.591881049577267,-1.49002448814466,"'0'"
-3.793,-8.94145665158098,10.4475104818739,-0.448406106809333,"'1'"
2.3164,1.37579964619549,2.99837118827853,0.437963670970749,"'0'"
1.4806,2.54684566781209,2.48817570200028,0.292992172613931,"'1'"
1.9647,0.520865209306585,5.57017068418302,0.678390420993106,"'0'"
2.1464,2.73280094472553,1.72315068405377,-0.338879683141998,"'0'"
-3.8894,3.91641618494838,-0.0417019678240499,-1.76424139832745,"'1'"
-3.1128,-7.96503639228547,10.619882567899,0.601138718491025,"'1'"
-2.8957,2.37008073656862,1.63366944658573,-0.159215363233024,"'1'"
-1.1313,10.5457226833035,-0.0611772429187731,-5.44283792767103,"'0'"
0.54777,7.75440012818733,1.30743312484326,-1.85607953746927,"'0'"
-2.5899,-0.200039488435133,1.01204231266876,0.533653972847901,"'1'"
2.877,0.680480087074353,2.24990243078295,2.00297604366332,"'0'"
-2.1059,1.30226624369093,0.383934422227658,-0.726227209121331,"'1'"
0.32924,1.07254813835393,-1.82707972865955,-0.404287121246488,"'1'"
-2.902,-9.13805015567985,9.44584804876683,-0.663723166620243,"'1'"
-1.9551,1.26654903918044,-0.174224215902541,-0.977710054465575,"'1'"
0.81583,8.43139935621782,-0.682943146888544,-1.91418377239605,"'0'"
0.16358,7.91883622803822,0.513269167708508,-2.00792015848446,"'0'"
-1.7279,1.87416444937892,2.59644963903036,0.417038175988182,"'1'"
0.88298,7.44134271960252,0.426903356642175,-1.78141066135081,"'0'"
1.7875,2.93238617224948,1.93730560800243,0.232531043776129,"'0'"
4.7285,7.88009845143439,-2.9224421139609,-1.14779741458921,"'0'"
2.8523,9.58139191547835,-3.26613105107376,-2.24112005317135,"'0'"
5.7403,3.96206171506787,-1.4609679315876,1.06486172518159,"'0'"
-1.8391,1.07129203080301,-0.179508042905046,-0.767423014741983,"'1'"
-4.0218,4.05872799649637,0.896648015870514,-0.826522658588824,"'1'"
3.5761,1.59026264246031,2.55297829913034,1.52556611961189,"'0'"
1.3562,-5.00821081056004,9.0759505465611,-2.17950601697735,"'0'"
-1.9667,11.1306247404182,2.30454380823196,-4.38942512751488,"'0'"
-5.4808,8.23528215632142,-0.663608838948441,-5.47197709978251,"'1'"
3.4647,1.80036748292324,1.52864028459828,1.05554793023498,"'0'"
2.5989,3.63596604578782,0.0950440583054418,0.117662040331919,"'0'"
3.3951,8.78955052478934,-3.33741562402022,-0.847361626316037,"'0'"
0.062525,2.35068882506284,-2.01548213818125,-1.28574443555016,"'1'"
2.3718,1.81789644851695,2.8649523569478,0.637020228659399,"'0'"
2.3969,2.07672073731758,2.10594534331823,0.50538179210452,"'0'"
-1.4217,-0.712316166303346,1.68743651305733,0.620531709661785,"'1'"
-1.3907,0.471693248516908,1.50567776171151,0.713287931966229,"'1'"
4.068,0.231086927839927,1.45432182044897,1.73282279009338,"'0'"
-2.2153,-6.8361823318265,6.68232235617563,0.339706678568297,"'1'"
3.583,1.41195161619655,2.38442723772739,2.39932778940172,"'0'"
-3.0866,-8.19259591669601,10.1852288910484,0.795014126568357,"'1'"
1.2309,3.23876836369236,1.95759287308409,-0.476547700370106,"'0'"
2.2546,-5.76714286561778,6.01620257722478,-0.481609155694894,"'0'"
0.26877,2.70213625217261,-2.02886256142279,-1.15959997536704,"'1'"
0.96574,-4.55416157383958,4.48892932618067,-1.27065927635343,"'0'"
-0.91318,2.01416562385752,-2.10873617578964,-1.01036275402096,"'1'"
-0.39816,1.13263375120668,-1.56515994680045,-0.622231532573269,"'1'"
-3.8167,3.75949422078464,-0.931390640808402,-3.8095096903942,"'1'"
4.6464,-4.86570184440474,2.65534639312373,-0.260336824639674,"'0'"
0.14783,7.51104210042552,1.14935817883364,-2.02829139875057,"'0'"
0.3798,0.542208032653622,0.591436762552986,0.00804608253715922,"'1'"
-3.1875,7.95208876792947,-0.156473937986833,-4.2845681411987,"'0'"
3.8644,-3.91188086316608,2.86039442905322,-0.199204609861036,"'0'"
-4.4779,3.19225258444894,0.929215767436743,-1.0953021885763,"'1'"
-3.9297,2.86522006485618,-0.7721064854663,-2.57545922598934,"'1'"
3.3299,7.82726560982322,-1.95295659027235,-0.740697678077816,"'0'"
0.87256,8.80088847679008,-1.48580269042871,-1.56762537162028,"'0'"
-0.76794,2.04442383139436,-3.6412256830404,-1.65809768715576,"'1'"
-2.0285,1.26595506745588,0.0154770737494564,-1.27934275932917,"'1'"
-2.9662,-10.0290436985382,8.32328366462194,-1.72766845213653,"'1'"
-6.4247,9.05929346915033,0.164539152241266,-4.9563631040871,"'1'"
0.93584,2.96781093332983,2.91859623805408,-0.263685423054851,"'0'"
-4.2887,7.44190574992693,-1.23508078151963,-5.80533265149444,"'1'"
3.8496,9.87135099157002,-4.87435274370093,-4.4145258837172,"'0'"
-0.12624,8.3150081841004,-0.0860131449784771,-2.23120735016068,"'0'"
0.9297,3.12509223714822,2.44290994704609,0.173677568714952,"'0'"
-6.3979,8.09256081793776,-0.0376846836090425,-4.35970839605792,"'1'"
2.1319,7.50200293353425,-0.500830676458974,-2.81659276185537,"'0'"
0.80355,8.8591108745868,-1.97201258618431,-1.39616269060389,"'0'"
2.9571,-4.69078014431596,5.226162609157,0.422658709229488,"'0'"
-3.3924,2.25287142383037,-0.307247483688972,-1.88878657703842,"'1'"
-0.95923,2.44003011786598,-1.42445871948315,-1.19197332950992,"'1'"
-2.4115,0.318195999680884,0.434343476898702,-0.0267327292537688,"'1'"
0.0040545,-5.02409081087783,4.87726120860716,0.942548125885464,"'0'"
-3.5895,2.11699022958557,0.143248946064619,-1.42537989963373,"'1'"
-3.7181,-9.95380476639694,14.5915156923445,-0.783615340383123,"'1'"
-4.5046,7.66446849547471,0.929510344433153,-2.88853207154782,"'1'"
-1.0116,1.87747751445096,-1.38781992885541,-1.60367415100523,"'1'"
-5.0301,7.33138335232514,-0.556787615000487,-7.04327293301655,"'1'"
0.88872,7.63708119061553,0.103812749253933,-2.57557766626288,"'0'"
-1.9922,-6.7183800604296,6.28336244472808,-0.576110525063597,"'1'"
5.0452,8.1562951165402,-2.00186323385297,-0.870430549213512,"'0'"
-0.69078,-5.91707338585221,5.60717623162521,1.10769834942931,"'1'"
1.8993,6.54066139296002,-0.383021092249258,-0.924234614817797,"'0'"
3.9994,-0.177967212569168,2.45536501097735,2.16872096850212,"'0'"
0.3798,0.0651552288340218,1.63035189383461,-0.0577595911545605,"'0'"
0.56953,-4.39395871003293,4.82742721517184,-1.20453238349464,"'0'"
-3.38,3.25822479911585,-0.493101698007366,-2.23516699158575,"'1'"
0.3798,0.809032589316611,0.572298681147571,-0.511007075216034,"'0'"
3.2032,2.18342992350405,1.38939335550891,0.701406986810529,"'0'"
3.6289,7.19486805087453,-0.796748488416008,-1.21334596899012,"'0'"
-0.13144,8.51083224520842,0.117353417620014,-4.01126704878513,"'0'"
0.14329,6.95283722339453,0.994096765599476,-1.12937265170626,"'0'"
0.52374,-0.344209080686485,1.25808086474614,-0.0653401589917552,"'0'"
0.75896,1.86291006156096,-2.46274679543902,-0.644967006462723,"'1'"
-2.9883,2.13414745304461,0.865009695280861,-0.193946136871526,"'1'"
1.602,2.94849927934917,2.01400860109091,-0.458931165305739,"'0'"
-2.4621,11.7802154793464,0.121973718950589,-7.15270591689619,"'0'"
-2.7264,-7.03984688402884,7.08828873850903,0.376103846810946,"'1'"
4.7432,1.65872131131897,-0.389498749135269,1.74535635784933,"'0'"
4.9249,2.06928597221833,-0.01054570451991,1.17327540920671,"'0'"
-6.7387,8.87807281487762,-0.539868443701247,-4.81844192446179,"'1'"
3.9414,0.851930304889141,0.250700864917449,0.792907312244683,"'0'"
-4.4861,4.16732569585531,0.748412396383384,-4.73459721411528,"'1'"
1.1811,3.98813978256464,-4.33730871163574,-4.0817985023708,"'1'"
2.5331,3.25534750744217,0.871784283693175,-0.129962734919788,"'0'"
-2.6406,10.1728383069294,-1.72129928843834,-5.59857367130884,"'0'"
2.0843,1.14659031316454,3.31574522373725,1.13115499807356,"'0'"
0.3434,-4.68148013225161,6.25514410410337,-0.719549712207804,"'0'"
0.44125,7.85562371620588,0.0946103930752572,-1.56255473611516,"'0'"
0.48797,0.238444728515011,0.0499858952829497,0.707492542619772,"'1'"
-6.1536,8.52387070660832,1.02258439100219,-2.22910255927855,"'1'"
2.0051,7.29924210824944,1.11697390952208,-2.11720565500561,"'0'"
-1.8554,1.03687276679133,-0.192310077504954,-1.14361825123149,"'1'"
5.0297,8.12866561703554,-3.23749155118361,-1.3848680407509,"'0'"
-4.4996,-6.40185904278476,11.4748194753742,-0.727844150678849,"'1'"
3.4642,8.27047605278808,-1.2982645946491,-1.63779847679886,"'0'"
2.8969,0.996635329347084,2.02232790844561,0.584121043812832,"'0'"
3.9292,9.9287234284773,-4.05641691847744,-3.78220225079921,"'0'"
3.8244,9.42508698928505,-4.29068039200529,-4.61307818325525,"'0'"
-1.5075,1.38691295938784,3.88602681074373,0.312886812992737,"'1'"
4.4549,1.01422374759705,1.52304302647878,0.882971908936523,"'0'"
0.21084,0.922389015973887,-0.222889621416487,0.0258500154558672,"'1'"
2.5678,8.05957610962589,-0.480414523345377,-2.20984828380011,"'0'"
0.33111,2.13286403719869,-3.40752959805754,-0.964609065321503,"'1'"
1.581,2.37071906349986,3.0647121799278,0.0827052826087037,"'0'"
-0.9854,2.15627811210013,-2.09875908638843,-1.37236412282551,"'1'"
5.591,8.93852376134286,-3.23509751330772,-1.422808542081,"'0'"
1.1317,2.64210999911173,4.32482850036832,0.826596094382922,"'0'"
3.4667,1.1682471790234,1.2856463770356,1.01563901308746,"'0'"
-2.0962,10.3774407770604,-0.0790211198897437,-5.4714307512912,"'0'"
2.9421,-3.95244716980213,5.10898908854692,0.70754982735449,"'0'"
0.01727,8.12978090806935,1.36429208077719,-2.34921730977378,"'0'"
4.3634,0.0206087103146756,1.21854493653062,1.34790946940406,"'0'"
-1.1306,2.04557558727949,1.71559377842625,-0.00837569244703965,"'1'"
4.1454,9.13182750486047,-3.05187922886115,-0.91895773570181,"'0'"
-0.77848,8.827820115639,-0.0145245143252469,-4.67110930865324,"'0'"
-0.89409,2.37142324048889,-3.63012284093925,-1.61322183450234,"'1'"
-0.64326,0.224594157624876,-1.0896887532056,-0.00296493519078124,"'1'"
-2.2527,1.53975078653265,0.443292647429815,-0.889770229424993,"'1'"
-2.6864,9.90277190914567,-0.615973175416155,-5.36943413007431,"'0'"
-2.0759,0.379888013948894,1.60113965435549,0.902819511575146,"'1'"
4.0026,10.2827647692686,-4.13829582616281,-4.71845016377141,"'0'"
-4.4775,3.58720764106652,0.165481210136107,-1.66573791184631,"'1'"
-2.4941,-7.70690729096764,7.64896436465815,-0.0356114570959649,"'1'"
3.9529,1.20817218505287,1.01774881772954,1.24453029976336,"'0'"
-1.7781,-7.0504282378886,5.86081260402568,-0.151862818044483,"'1'"
2.4527,8.08216380071858,-0.545667811076228,-2.01597831744782,"'0'"
3.6702,7.17428528929574,-0.846160307925886,0.374821213947629,"'0'"
1.0284,1.9368647669318,-2.50662464969394,-0.1760938849244,"'1'"
3.2351,1.55362804822156,2.54009033082944,1.28587127222338,"'0'"
-4.1479,2.88976227311064,0.654515230104105,-1.11191776513894,"'1'"
2.6682,3.29051033113574,0.171438674095632,-0.298772464900731,"'0'"
0.21431,-0.272250511268388,-0.0294326374793595,1.03232753910235,"'1'"
-3.7573,-10.2649646561195,9.82319024305421,-1.53027171024238,"'1'"
0.83292,7.67680368904427,1.09756672714449,-1.71581741148478,"'0'"
-2.2183,1.23594820294143,-0.0242505649177814,-1.6701354522264,"'1'"
-2.1241,0.761154029364295,1.73755793159001,-0.0989512188525528,"'1'"
3.5189,0.758376985473844,0.803929067373614,0.582767545632522,"'0'"
-0.048008,-4.31635865493737,2.52065093179235,0.778534008150321,"'0'"
-2.2677,12.0042651181349,2.44875414532148,-5.56677087352013,"'0'"
2.2526,3.20808759893543,0.915790943811433,-0.0924412592013946,"'0'"
4.0972,8.74742624015248,-3.04519211441229,-1.09114994481449,"'0'"
3.0242,0.105447885919463,0.929100849003713,0.527303338587961,"'0'"
4.8851,7.66363287867766,-2.10354985740977,-0.775509402555744,"'0'"
4.2478,-4.81910259508014,3.32273384750007,-0.453204687054461,"'0'"
-0.023579,0.269612576478541,-1.09863135968476,0.498837486058121,"'1'"
1.5268,8.85611723108468,-2.44169843457374,-0.541633345708798,"'0'"
-3.8858,4.21178760448902,-0.276352777835533,-1.86873397263429,"'1'"
-0.8734,1.71334189234111,-1.68663916848789,-0.618014544258145,"'1'"
0.38478,6.64001139343742,-0.92612732499482,-1.6878786437853,"'0'"
1.4501,2.28056638825182,1.9665185600823,-0.183879243148208,"'0'"
4.9342,8.23905320874244,-2.81550783208125,-1.42052957749856,"'0'"
-2.0149,-5.54283264223445,6.28531285678745,0.202151130292428,"'1'"
4.2458,0.491808342037153,1.25712982833288,1.95712861967441,"'0'"
1.5514,2.71420775596904,4.83657998282987,0.59340185600631,"'0'"
4.5679,8.65011612196419,-2.74347005484678,-1.54474137371079,"'0'"
0.88444,3.05637835127405,2.63093981133726,-0.0427338892140964,"'0'"
3.757,7.37853751351433,-1.52123559021159,-1.55615170616733,"'0'"
4.3848,-4.1345698252064,3.37234603077249,-0.156781349608554,"'0'"
-2.5912,-6.44574537168656,7.25136588533865,0.226527457019334,"'1'"
-0.11716,-4.05991165779727,1.97064055450962,0.532070327969174,"'1'"
-2.5346,0.0684963888909777,0.968684137972029,-0.208778367585296,"'1'"
5.3063,9.27539178358609,-4.35967778787908,-1.60578027393029,"'0'"
-5.2406,-5.22695990437337,10.6122587881746,-1.1617911468035,"'1'"
2.031,1.75132376190119,3.07260532193204,0.60332822501798,"'0'"
-0.21661,-0.773301704404583,1.33202713270216,1.00614172097582,"'1'"
-0.82601,1.53887315297263,-0.811489302945554,-0.969907916072166,"'1'"
-2.456,-0.571557189090717,2.79221382500944,0.916242756777849,"'1'"
-2.3983,11.9863753610437,1.56992516092975,-7.73517887218935,"'0'"
-3.8552,4.15988358927953,-0.364591171131789,-4.02097497062945,"'1'"
-2.3277,11.7271201601785,1.69616107822402,-7.07419628881799,"'0'"
3.8969,1.12109019102292,2.44931319590426,1.85211115135453,"'0'"
-5.4901,7.87439661655672,0.10414910332101,-5.74858059346293,"'1'"
0.5706,0.418902662558622,0.227699359063853,0.38775897920782,"'1'"
-2.2625,-6.70134765960675,6.9529956219002,0.576784210980324,"'1'"
3.744,7.38923433318966,-1.69651648736761,-1.33835867406197,"'0'"
-3.3125,-7.68832557623134,9.88302237609789,0.883189663866057,"'1'"
-5.637,8.17078263009298,0.369064575302752,-4.96977687580679,"'1'"
4.65,-4.86818902425464,3.84124627788115,0.0582897852146082,"'0'"
-2.6286,-7.22153707481321,7.56754208061001,0.614864148921658,"'1'"
3.7635,2.7460024111412,0.520991974269023,0.347879071044532,"'0'"
5.1213,0.0930474283628128,1.04970161470575,1.24904546733072,"'0'"
-1.6029,-7.41332955560177,7.16702131184948,0.0171619837692421,"'1'"
0.74841,2.47158596781994,2.67419832799568,-0.223256905708186,"'0'"
-0.96511,9.1172284794045,1.69657706985193,-5.38586172755853,"'0'"
1.0235,7.70935101825211,0.449399608460002,-2.41896625820511,"'0'"
4.6765,0.594014407516544,0.750531248523974,0.632386935100044,"'0'"
-0.69745,-0.153564034494101,-0.0868039368888399,-0.0140128874835837,"'1'"
-1.7479,-6.07613960812165,4.93952330041324,-0.0322795835260951,"'1'"
4.0296,10.1946589047244,-4.46371364280645,-5.01543100501403,"'0'"
4.9923,1.33614599466133,0.63423562825965,1.66260083529498,"'0'"
1.2572,3.39734738091804,-3.79858042024098,-1.94360662672282,"'1'"
5.3586,8.3595319659362,-3.61945422157569,-2.19082259144468,"'0'"
-0.9607,2.26329000058003,-3.15575112258598,-1.22825012115938,"'1'"
0.9297,9.08276391791907,-2.28117960669684,-1.33792866727476,"'0'"
0.50813,-0.63858676842565,1.93583062208719,0.0223115389715489,"'0'"
0.90407,-4.37387359309064,4.44683181958448,-0.833732882076175,"'0'"
1.5631,2.80739686090522,2.48518090121263,0.00550829219578906,"'0'"
1.6408,7.57487423752849,0.10313544319229,-5.39094649678746,"'0'"
3.2585,2.98748681913431,1.44223341733,0.33566597259381,"'0'"
